STRATA,CLUSTER,W,multi,multi3,s5,SEX,SCHOOL,br2,ca,sw,ze,fa,ve,mi,ni,wa,fr,sleep,str_d,M_SAD,esrcrd_r,ese_r,F_BR,br
2025_64,2.0,31.111618125748063,0.0,9.0,,1.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0,3.0,1.0
2025_64,2.0,31.111618125748063,0.0,0.0,,1.0,중학교,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,8.0,1.0
2025_64,2.0,28.37776008752121,0.0,0.0,1.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,0.0
2025_64,2.0,28.37776008752121,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0
2025_64,2.0,28.37776008752121,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0
2025_64,2.0,31.111618125748063,0.0,0.0,1.0,1.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,7.0,1.0
2025_64,2.0,31.111618125748063,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,3.0,1.0
2025_64,2.0,31.111618125748063,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,5.0,8.0,1.0
2025_64,2.0,31.111618125748063,0.0,0.0,1.0,1.0,중학교,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
2025_64,2.0,31.111618125748063,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0
2025_64,2.0,31.111618125748063,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0
2025_64,2.0,28.37776008752121,0.0,0.0,0.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,8.0,1.0
2025_64,2.0,28.37776008752121,0.0,0.0,0.0,2.0,중학교,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,6.0,1.0
2025_64,2.0,31.111618125748063,0.0,0.0,,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,8.0,1.0
2025_64,2.0,28.37776008752121,0.0,9.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0
2025_64,2.0,31.111618125748063,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0
2025_64,2.0,28.37776008752121,0.0,0.0,1.0,2.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,8.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,7.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,8.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,1.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,8.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,7.0,1.0
2025_64,3.0,62.31448034027606,0.0,9.0,,1.0,중학교,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,7.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,7.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,1.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,8.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,8.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,6.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,8.0,1.0
2025_64,3.0,62.31448034027606,0.0,9.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,7.0,1.0
2025_64,3.0,62.31448034027606,0.0,9.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,6.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0
2025_64,3.0,62.31448034027606,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,2.0,0.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,5.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,7.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0,8.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,8.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,1.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,7.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,8.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,5.0,4.0,1.0
2025_64,3.0,62.31448034027606,1.0,1.0,0.0,1.0,중학교,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,8.0,1.0
2025_64,3.0,62.31448034027606,0.0,9.0,,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,5.0,8.0,1.0
2025_64,3.0,62.31448034027606,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,8.0,1.0
2025_64,3.0,62.31448034027606,0.0,9.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,5.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,7.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,7.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,1.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0
2025_64,3.0,68.51001038687156,0.0,0.0,,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,6.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0
2025_64,3.0,68.51001038687156,0.0,0.0,,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,6.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,3.0,8.0,1.0
2025_64,3.0,68.51001038687156,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,7.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,8.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,8.0,1.0
2025_64,3.0,72.39434217722146,1.0,1.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,5.0,8.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,6.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,8.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0
2025_64,3.0,72.39434217722146,0.0,0.0,,1.0,중학교,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,8.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0
2025_64,3.0,72.39434217722146,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,7.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,8.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,8.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,8.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,3.0,4.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,5.0,8.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,8.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,8.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,8.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0
2025_64,3.0,72.39434217722146,0.0,0.0,,1.0,중학교,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,3.0,1.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0
2025_64,3.0,72.39434217722146,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2025_64,3.0,72.39434217722146,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,8.0,1.0
2025_64,4.0,98.12853548586111,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0
2025_64,4.0,99.70316854444168,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,8.0,1.0
2025_64,4.0,98.12853548586111,0.0,0.0,0.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,1.0
2025_64,4.0,98.12853548586111,0.0,0.0,1.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,1.0
2025_64,4.0,99.70316854444168,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0
2025_64,4.0,99.70316854444168,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,3.0,1.0
2025_64,4.0,98.12853548586111,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0
2025_64,4.0,98.12853548586111,0.0,0.0,0.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0
2025_64,4.0,98.12853548586111,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,5.0,1.0
2025_64,4.0,99.70316854444168,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0
2025_64,4.0,98.12853548586111,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,3.0,1.0
2025_64,4.0,99.70316854444168,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,8.0,1.0
2025_64,4.0,99.70316854444168,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0
2025_64,4.0,99.70316854444168,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,3.0,6.0,1.0
2025_64,4.0,98.12853548586111,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0,3.0,1.0
2025_64,4.0,99.70316854444168,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,5.0,1.0
2025_64,4.0,99.70316854444168,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,6.0,1.0
2025_64,4.0,99.70316854444168,0.0,0.0,1.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,8.0,1.0
2025_64,4.0,99.70316854444168,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,8.0,1.0
2025_64,4.0,98.12853548586111,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,5.0,7.0,1.0
2025_64,4.0,99.70316854444168,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0
2025_64,4.0,98.12853548586111,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,8.0,1.0
